date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2022-07-12,-862000.0,114.98,-0.141667,-55141000.0,0.0,-862000.0
2022-07-13,-738000.0,147.68,0.284366,-55879000.0,0.0,-738000.0
2022-07-14,0.0,142.85,-0.032692,-55879000.0,0.0,0.0
2022-07-15,680000.0,170.06,0.190446,-55199000.0,680000.0,0.0
2022-07-18,0.0,203.23,0.195023,-55199000.0,0.0,0.0
2022-07-19,-551000.0,183.61,-0.096536,-55750000.0,0.0,-551000.0
2022-07-20,0.0,240.76,0.311302,-55750000.0,0.0,0.0
2022-07-21,-2096000.0,232.86,-0.032816,-57846000.0,0.0,-2096000.0
2022-07-22,534000.0,267.22,0.147563,-57312000.0,534000.0,0.0
2022-07-25,-1525000.0,304.98,0.141285,-58837000.0,0.0,-1525000.0
2022-07-26,-2316000.0,330.86,0.084851,-61153000.0,0.0,-2316000.0
2022-07-27,-751000.0,300.6,-0.091454,-61904000.0,0.0,-751000.0
2022-07-28,-2574000.0,257.44,-0.143581,-64478000.0,0.0,-2574000.0
2022-07-29,-399000.0,266.0,0.033242,-64877000.0,0.0,-399000.0
2022-08-01,0.0,271.04,0.018957,-64877000.0,0.0,0.0
2022-08-02,0.0,215.72,-0.204113,-64877000.0,0.0,0.0
2022-08-03,0.0,263.12,0.219766,-64877000.0,0.0,0.0
2022-08-04,-5789000.0,248.98,-0.053752,-70666000.0,0.0,-5789000.0
2022-08-05,486000.0,243.18,-0.023305,-70180000.0,486000.0,0.0
2022-08-08,-200000.0,200.5,-0.175507,-70380000.0,0.0,-200000.0
2022-08-09,-242000.0,220.09,0.09769,-70622000.0,0.0,-242000.0
2022-08-10,753000.0,251.05,0.140695,-69869000.0,753000.0,0.0
2022-08-11,1341000.0,311.94,0.242554,-68528000.0,1341000.0,0.0
2022-08-12,479000.0,299.06,-0.041291,-68049000.0,479000.0,0.0
2022-08-15,-1481000.0,296.2,-0.009568,-69530000.0,0.0,-1481000.0
2022-08-16,0.0,355.04,0.198652,-69530000.0,0.0,0.0
2022-08-17,-9709000.0,346.74,-0.023385,-79239000.0,0.0,-9709000.0
2022-08-18,-1628000.0,340.58,-0.017759,-80867000.0,0.0,-1628000.0
2022-08-19,-1426000.0,356.38,0.046398,-82293000.0,0.0,-1426000.0
2022-08-22,0.0,393.38,0.103822,-82293000.0,0.0,0.0
2022-08-23,334000.0,334.44,-0.149845,-81959000.0,334000.0,0.0
2022-08-24,-2626000.0,350.09,0.046811,-84585000.0,0.0,-2626000.0
2022-08-25,-1601000.0,355.69,0.015995,-86186000.0,0.0,-1601000.0
